Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH
NMC,32,H4-400,2.1,1.6401,5,15,11.714999999999998,0.2585106382978726,0.2614143130176263,0.2688854828114735,0.2723515336088749,0.2580851063829783,0.26108998732572886,0.26100121114251174,0.2613452188006482,0.258888652331275,0.26668083297917544,0.2788719785138767,0.2778761061946904,0.25770784605570896,0.2741563613498208,0.27651586258682137,0.281144147534814,0.2588410737111211,0.2691170257710178,0.29277303163241797,0.3096745027124772,0.25770784605570896,0.7809999999999999
NMC,33,H4-500,2.1,1.4317,5,15,10.22642857142857,0.30595744680851134,0.3055850499044386,0.32121742938471787,0.32086143136828404,0.30680851063829717,0.30904098014364134,0.30278562777553475,0.3059157212317656,0.30572705982542114,0.32214194645133887,0.33527305282005493,0.32920353982301,0.3064001701041885,0.3016139174177317,0.3114323258869902,0.3208505833646971,0.30592245419684705,0.3470637938318548,0.3558069729854534,0.34697106690777524,0.3085264724643846,0.6817619047619047
NMC,34,H4-600,2.1,1.286,5,15,9.185714285714285,0.3251063829787233,0.3304310894032705,0.34968250492664854,0.3445725473134651,0.3265957446808505,0.3253062948880441,0.3084376261606785,0.31037277147487785,0.3242495209708327,0.3266043348916279,0.36705461056401134,0.36017699115044355,0.3270253029980861,0.3183818905889746,0.3026093486014645,0.32310876928867227,0.32360460161908833,0.35614702154626166,0.39298083583467935,0.38471971066907784,0.3321284286625561,0.6123809523809524
NMC,35,I3-100,2.1,1.9383,5,15,13.844999999999999,0.17744680851063865,0.18114249309832253,0.1670680972191807,0.16510767892103484,0.1761702127659568,0.1768060836501908,0.20327008477997666,0.2023905996758506,0.17756014477325976,0.19103272418189476,0.16181736794986534,0.16747787610619458,0.17456942377206008,0.1754349193041289,0.24328890557537086,0.24670681219420398,0.17767362590541147,0.19180397127165172,0.1560840452551382,0.1521247739602174,0.1732936423559428,0.9229999999999999
NMC,36,I3-200,2.1,1.8665,5,15,13.332142857142857,0.19191489361702185,0.19282225525589336,0.19421940004379223,0.19338699151620542,0.19127659574468048,0.1911702577101817,0.2052886556318132,0.20603727714748743,0.19288907813497946,0.206757331066723,0.19919427036705528,0.20508849557522169,0.190516691473527,0.18968769649968564,0.2322132532382204,0.24670681219420398,0.19279931827865404,0.1977186311787067,0.20988224428538338,0.20253164556962133,0.18924091005740973,0.8888095238095238
NMC,37,I3-300,2.1,1.8076,5,15,12.911428571428571,0.2110638297872347,0.21533234232321075,0.21940004379242417,0.22253643680661295,0.21042553191489421,0.20954795099281842,0.2184093661687534,0.2224473257698536,0.21119863742814626,0.22120696982575438,0.22896150402864812,0.22632743362831942,0.20965341271528803,0.21379165793334654,0.2399098929979342,0.2508468197214908,0.2113336173838949,0.250739332488382,0.24705610713461112,0.23960216998191797,0.2090155220072294,0.8607619047619047
NMC,38,I3-400,2.1,1.745,5,15,12.464285714285714,0.23085106382978804,0.23826714801444115,0.24786511933435573,0.24537742005655883,0.23085106382978715,0.23236163920574615,0.22708922083165106,0.226701782820097,0.23035980413029655,0.22843178920526963,0.2623097582811109,0.27035398230088514,0.23006591537316634,0.23076923076923084,0.23746949502534154,0.2491531802785092,0.23050703025138475,0.2644697929869029,0.28145924728699967,0.28096745027124825,0.23070380608122498,0.830952380952381
NMC,39,I3-500,2.1,1.6856,5,15,12.04,0.2421276595744679,0.24824803567636433,0.25859426319246737,0.25755927778986276,0.2421276595744679,0.24081115335868208,0.23960436011304065,0.2380470016207452,0.24164360229934,0.2469188270293241,0.27282900626678597,0.2730088495575229,0.24133531788220353,0.25214839656256505,0.2521118828608966,0.2555513737297703,0.2417980400511297,0.26594845796366595,0.2920803509582086,0.2902350813743215,0.24261109929831992,0.8026666666666666
NMC,40,I3-600,2.1,1.6119,5,15,11.51357142857143,0.2644680851063841,0.272669356551285,0.2892489599299326,0.29258211877311346,0.2659574468085113,0.2644697929869029,0.24788050060557154,0.2506077795786057,0.26335959122844343,0.26221844453888643,0.3075201432408239,0.31482300884955716,0.2655751647884328,0.2626283797945925,0.2444152431011819,0.25724501317275195,0.26352790796761827,0.30185889311364633,0.32786885245901587,0.3392857142857135,0.26897724856474525,0.7675714285714286
NMC,41,I4-100,2.1,1.8945,5,15,13.532142857142857,0.18468085106383025,0.18836270970482083,0.17385592292533403,0.17250380683054178,0.1834042553191484,0.18652302492606676,0.21215179652805904,0.21414100486223653,0.18479880774962698,0.1923076923076925,0.1671888988361694,0.1694690265486729,0.18264937274080406,0.18319010689582882,0.252675051623803,0.26420775310500577,0.18619514273540716,0.20954795099281753,0.16047102285846293,0.16410488245931276,0.18116096108866664,0.9021428571428571
NMC,42,I4-200,2.1,1.8275,5,15,13.053571428571427,0.1957446808510639,0.2015289870460828,0.19619005911977272,0.19469219055905995,0.19595744680851013,0.19898605830164762,0.21275736778360965,0.21414100486223653,0.19672131147541005,0.1923076923076925,0.19919427036705528,0.2092920353982306,0.1949819264299384,0.19555648710962092,0.24216256804955894,0.25498682724877764,0.19748615253515212,0.2082805238698766,0.206187947356268,0.21021699819168127,0.19370614501382022,0.8702380952380951
NMC,43,I4-400,2.1,1.7245,5,15,12.317857142857143,0.22680851063829888,0.23168400934380973,0.23888767243266873,0.23798129214705188,0.22638297872340374,0.23362906632868619,0.22830036334275405,0.22751215559157156,0.2271662763466047,0.2384190395240111,0.25111906893464564,0.26128318584070787,0.2253880501807357,0.2313980297631515,0.24385207433827638,0.24971772675950366,0.22731146144013614,0.25538656527249604,0.26645116601246777,0.2692133815551543,0.22602594088879435,0.8211904761904761
NMC,44,I4-500,2.1,1.6775,5,15,11.982142857142858,0.23148936170212764,0.23380760246336862,0.24436172542150203,0.24472482053513112,0.23170212765957388,0.2342627798901562,0.2339523617278969,0.23683144246353294,0.2324888226527575,0.22715682107947366,0.25537153088630227,0.25995575221239076,0.23134169678928362,0.24565080695870822,0.25098554533508466,0.25780955965374464,0.23242437153813444,0.23384030418250923,0.2692218887093052,0.2852622061482819,0.23197958749734227,0.7988095238095237
NMC,45,I4-600,2.1,1.5797,5,15,11.28357142857143,0.25978723404255355,0.2667232958165222,0.2818042478651197,0.28040026103980775,0.2599999999999998,0.26320236586396284,0.24848607186112304,0.25182333873581797,0.26016606344475157,0.25626859328516716,0.2976723366159355,0.2971238938053107,0.25962151817988577,0.2664011737581218,0.24967148488830482,0.25969138125705715,0.26033233915637055,0.2828474862695387,0.31655506811359935,0.32459312839059784,0.2623857112481396,0.7522380952380953
NMC,46,J1-100,2.1,1.9212,5,15,13.722857142857142,0.18914893617021367,0.1889997876406886,0.17867308955550687,0.18207526647813754,0.18808510638297893,0.19307139839459264,0.2171982236576513,0.21677471636952905,0.19076005961251852,0.19762005949851247,0.1721128021486127,0.17765486725663848,0.18711460769721455,0.19429888912177695,0.2573681246480186,0.2613850207000379,0.19152109075415424,0.2154626108998725,0.16393442622950793,0.17246835443038044,0.1864767169891559,0.9148571428571428
NMC,47,J1-200,2.1,1.8448,5,15,13.177142857142856,0.2038297872340431,0.20344022085368518,0.20297788482592516,0.20687404829236478,0.20255319148936124,0.21144909167722847,0.2214372224465082,0.2218395461912479,0.204598680008516,0.20293242668933242,0.20613249776186215,0.20796460176991172,0.20157346374654495,0.21442045692726897,0.25098554533508466,0.2589386526157327,0.20536855560289702,0.21356147021546157,0.2105749249595945,0.21518987341772267,0.20093557303848542,0.8784761904761904
NMC,48,J1-300,2.1,1.7948,5,15,12.82,0.22021276595744688,0.21936716925037203,0.22399824830304382,0.2277572329780284,0.21914893617021214,0.2270806928601612,0.2321356479612442,0.2337925445705027,0.22120502448371315,0.2192945176370591,0.23030438675022502,0.23871681415929213,0.21815862215607051,0.22804443512890327,0.2568049558851131,0.26420775310500577,0.22134639965913916,0.23447401774397925,0.24128376818286768,0.2551989150090428,0.21815862215607051,0.8546666666666666
NMC,49,J1-400,2.1,1.7234,5,15,12.309999999999999,0.23872340425531924,0.23508175833510325,0.24917889205167576,0.24951055035892988,0.238297872340425,0.23954372623574205,0.2416229309648772,0.23683144246353294,0.239088780072386,0.24819379515512185,0.26029543419874734,0.2606194690265484,0.2379332341058893,0.24103961433661691,0.25849446217383054,0.2706059465562669,0.23902854708138044,0.24566962399662007,0.27199261140614084,0.28955696202531733,0.23793323410589018,0.8206666666666667
NMC,50,J1-500,2.1,1.6197,5,15,11.569285714285712,0.2657446808510642,0.2667232958165222,0.2763301948762864,0.2784424624755264,0.2653191489361699,0.2670046472327847,0.2690754945498597,0.268233387358185,0.2661273153076431,0.2594560135996593,0.28581020590868356,0.2902654867256649,0.26493727408037415,0.27688115699014837,0.28458794818847366,0.2928114414753482,0.26629740093736665,0.2921419518377695,0.299238051258369,0.30560578661844495,0.2655751647884328,0.7712857142857142
NMC,51,J1-600,2.1,1.469,5,15,10.492857142857142,0.2889361702127662,0.29624124017838227,0.3115830961243704,0.31542310202305845,0.2895744680851067,0.28876214617659546,0.27351635042390043,0.27572933549432666,0.28848200979348526,0.2930301742456436,0.32900626678603473,0.3367256637168152,0.2900276419306831,0.29763152378956104,0.269570114510981,0.2830259691381265,0.2886663826161051,0.2921419518377695,0.34795659201108187,0.34968354430379733,0.2932170954709763,0.6995238095238095
NMC,52,J2-100,2.1,1.9156,5,15,13.682857142857141,0.19382978723404243,0.20025483117434728,0.18874534705495982,0.18533826408527254,0.19276595744680858,0.19370511195606266,0.21578522406136535,0.22042139384116677,0.19480519480519476,0.206757331066723,0.18867502238137845,0.18119469026548707,0.19115458218158654,0.1936700901278554,0.25023465365121034,0.26477229958599935,0.19556881124840242,0.23510773130545015,0.19325790810436416,0.17585895117540673,0.18987880076546837,0.9121904761904761
NMC,53,J2-200,2.1,1.8418,5,15,13.155714285714286,0.208936170212767,0.2106604374601826,0.21786730895555095,0.21361757668044312,0.20851063829787186,0.21144909167722847,0.2178037949132019,0.2224473257698536,0.21055993187140754,0.21993200169995752,0.227618621307073,0.2207964601769925,0.20752711035509197,0.20918046531125523,0.23934672423502867,0.2531050056454651,0.210694503621645,0.24630333755809009,0.24774878780882048,0.23259493670886044,0.2062513289389747,0.8770476190476191
NMC,54,J2-300,2.1,1.7876,5,15,12.768571428571429,0.22148936170212785,0.22913569760033958,0.2336325815633904,0.23189036328039947,0.2217021276595741,0.22517955217575025,0.22708922083165106,0.226701782820097,0.22312114115392845,0.23586910327241828,0.24641897940913182,0.24358407079646138,0.22071018498830597,0.22280444351289042,0.24572930354796263,0.25498682724877764,0.22326374094588797,0.24355724545838608,0.2692218887093052,0.25926763110307327,0.22007229428024644,0.8512380952380952
NMC,55,J2-400,2.1,1.7164,5,15,12.259999999999998,0.23808510638297875,0.24421320874920394,0.25530983139916863,0.25473134653034535,0.23893617021276548,0.23891001267427114,0.2339523617278969,0.23622366288492724,0.23845007451564904,0.23778155546111357,0.27193375111906803,0.267477876106196,0.2379332341058893,0.23579962272060317,0.2444152431011819,0.26025592773805073,0.23838943331913054,0.2790452049007177,0.29277303163241797,0.2929475587703436,0.23793323410589018,0.8173333333333332
NMC,56,J2-500,2.1,1.5775,5,15,11.26785714285714,0.2644680851063841,0.2633255468252287,0.28640245237573847,0.28322819229932517,0.26468085106382944,0.2625686523024928,0.25272507064997995,0.25567260940032366,0.2642111986374278,0.27454313642159,0.30461056401074416,0.3004424778761061,0.26493727408037415,0.25990358415426495,0.2560540642012379,0.2683477606322926,0.26416702172986817,0.2828474862695387,0.32786885245901587,0.3349909584086799,0.26621305549649144,0.7511904761904761
NMC,57,J2-600,2.1,1.4437,5,15,10.312142857142856,0.2968085106382983,0.3049479719685708,0.32515874753667706,0.32368936262780057,0.297659574468085,0.2978453738910005,0.27775534921275735,0.2826175040518635,0.29572067276985337,0.2996175095622613,0.34623992837958895,0.3367256637168152,0.2991707420795233,0.2892475372039396,0.27069645203679293,0.28697779450508154,0.2959096719216019,0.3457963667089139,0.37450935118910067,0.3587251356238692,0.30257282585583667,0.6874761904761905
NMC,58,J3-200,2.1,1.8194,5,15,12.995714285714284,0.2038297872340431,0.20535145466128668,0.20166411210860513,0.20165325212094753,0.20255319148936124,0.20806928601605357,0.22204279370205882,0.22366288492706587,0.20395997445177816,0.206757331066723,0.2034467323187119,0.20309734513274424,0.20242398469062373,0.21064766296373882,0.2532382203867085,0.26251411366202504,0.204729441840648,0.22517955217574936,0.2075733087046867,0.21858047016274895,0.20093557303848542,0.8663809523809523
NMC,59,J3-300,2.1,1.7594,5,15,12.567142857142857,0.22425531914893604,0.2284986196644727,0.2281585285745571,0.2277572329780284,0.22425531914893604,0.22581326573721938,0.23718207509083644,0.2392625607779575,0.2252501596763894,0.23310667233319116,0.23388540734109142,0.23384955752212466,0.22347437805655979,0.23265562775099546,0.26318753519804705,0.27248776815957854,0.22518108223263766,0.254119138149556,0.24636342646040177,0.24751356238698108,0.22283648734850026,0.8378095238095238
NMC,60,J3-400,2.1,1.6817,5,15,12.012142857142857,0.2421276595744679,0.23911658526226454,0.24917889205167576,0.2540787470089185,0.24148936170212743,0.24883819180397193,0.24909164311667453,0.24939222042139342,0.24292101341281658,0.2535061623459418,0.2580572963294543,0.257300884955753,0.24133531788220353,0.2540347935443297,0.269570114510981,0.281144147534814,0.2430762675756286,0.2678495986480769,0.26852920803509583,0.2746383363471967,0.24048479693812475,0.8008095238095237
NMC,61,J3-500,2.1,1.4958,5,15,10.684285714285714,0.29021276595744716,0.289021023571884,0.29932121742938467,0.3019360452469,0.2902127659574463,0.2912970004224755,0.2959224868792898,0.29963533225283623,0.29124973387268493,0.29898002549936287,0.30953446732318746,0.3108407079646023,0.2900276419306831,0.2877803395514569,0.31255866341280214,0.3150169363944304,0.2912228376651047,0.3215040135192222,0.32440544908797087,0.3336347197106697,0.29066553263874173,0.7122857142857143
NMC,62,J3-600,2.1,1.301,5,15,9.292857142857143,0.31255319148936156,0.3232108727967731,0.33479308079702275,0.3310854905373066,0.31404255319148877,0.30967469370511225,0.3009689140088829,0.3053079416531608,0.31296572280178836,0.32341691457713484,0.35250671441360737,0.34424778761062047,0.3144801190729316,0.3081115070215876,0.29979350478693423,0.3197214904027099,0.31252662974009393,0.35762568652302473,0.37797275456014745,0.3720614828209765,0.3176695726132248,0.6195238095238095
NMC,63,J4-100,2.1,1.8809,5,15,13.434999999999999,0.19319148936170283,0.19558292631131913,0.18064374863148736,0.18272786599956437,0.19191489361702097,0.1956062526404727,0.22204279370205882,0.2218395461912479,0.1935277836917182,0.2001699957501062,0.1721128021486127,0.17699115044247815,0.19115458218158654,0.19828128274994672,0.2648770414867654,0.2683477606322926,0.1942905837239035,0.21863117870722437,0.1597783421842518,0.17314647377938464,0.18987880076546837,0.8956666666666666
NMC,64,J4-200,2.1,1.8001,5,15,12.857857142857142,0.2110638297872347,0.2106604374601826,0.20648127873877886,0.2097019795518813,0.20978723404255284,0.21736375158428345,0.2303189341945906,0.22933549432739042,0.21055993187140754,0.206757331066723,0.20613249776186215,0.21327433628318637,0.2090155220072294,0.2209180465311249,0.26262436643514153,0.2655250282273247,0.2113336173838949,0.2332065906210392,0.20688062803047735,0.2145117540687167,0.20752711035509197,0.8571904761904762
NMC,65,J4-400,2.1,1.6412,5,15,11.722857142857142,0.2493617021276595,0.25143342535570223,0.25728049047514734,0.2595170763541441,0.2493617021276595,0.2526404731727929,0.2559547840129186,0.2512155591572123,0.24952097083244595,0.24160645983850326,0.2658907788719791,0.2696902654867257,0.24856474590686872,0.25675958918465724,0.2748263562981039,0.2713586751975914,0.2503195568811254,0.2691170257710178,0.27499422766104864,0.287974683544304,0.24856474590686783,0.7815238095238095
NMC,66,J4-500,2.1,1.4674,5,15,10.481428571428571,0.2948936170212777,0.30091314504140954,0.30676592949419845,0.3073743745921247,0.2948936170212768,0.2972116603295314,0.2953169156237392,0.29841977309562395,0.29508196721311464,0.3017424564385891,0.31781557743957123,0.3183628318584075,0.29470550712311283,0.29951792077132655,0.30786559038858563,0.31614602935641756,0.2952705581593529,0.32551753274186623,0.3322558300623406,0.337025316455696,0.2959812885392301,0.6987619047619047
